Datetime,ms,Level(m),Temp(C)
2022-12-11 19:45:24,0,0.162,5.5
2022-12-11 20:00:24,0,0.164,5.5
2022-12-11 20:15:24,0,0.163,5.5
2022-12-11 20:30:24,0,0.163,5.6
2022-12-11 20:45:24,0,0.165,5.6
2022-12-11 21:00:24,0,0.164,5.6
2022-12-11 21:15:24,0,0.161,5.5
2022-12-11 21:30:24,0,0.162,5.5
2022-12-11 21:45:24,0,0.165,5.5
2022-12-11 22:00:24,0,0.164,5.5
2022-12-11 22:15:24,0,0.164,5.5
2022-12-11 22:30:24,0,0.162,5.4
2022-12-11 22:45:24,0,0.162,5.4
2022-12-11 23:00:24,0,0.163,5.4
2022-12-11 23:15:24,0,0.162,5.4
2022-12-11 23:30:24,0,0.164,5.4
2022-12-11 23:45:24,0,0.163,5.4
2022-12-12 00:00:24,0,0.163,5.4
2022-12-12 00:15:24,0,0.164,5.4
2022-12-12 00:30:24,0,0.162,5.4
2022-12-12 00:45:24,0,0.161,5.4
2022-12-12 01:00:24,0,0.163,5.4
2022-12-12 01:15:24,0,0.162,5.3
2022-12-12 01:30:24,0,0.163,5.3
2022-12-12 01:45:24,0,0.161,5.3
2022-12-12 02:00:24,0,0.162,5.3
2022-12-12 02:15:24,0,0.162,5.2
2022-12-12 02:30:24,0,0.161,5.2
2022-12-12 02:45:24,0,0.161,5.2
2022-12-12 03:00:24,0,0.16,5.2
2022-12-12 03:15:24,0,0.16,5.2
2022-12-12 03:30:24,0,0.159,5.2
2022-12-12 03:45:24,0,0.16,5.2
2022-12-12 04:00:24,0,0.159,5.2
2022-12-12 04:15:24,0,0.16,5.2
2022-12-12 04:30:24,0,0.162,5.1
2022-12-12 04:45:24,0,0.159,5.1
2022-12-12 05:00:24,0,0.16,5.1
2022-12-12 05:15:24,0,0.159,5.1
2022-12-12 05:30:24,0,0.16,5.2
2022-12-12 05:45:24,0,0.158,5.2
2022-12-12 06:00:24,0,0.158,5.2
2022-12-12 06:15:24,0,0.156,5.2
2022-12-12 06:30:24,0,0.158,5.2
2022-12-12 06:45:24,0,0.157,5.3
2022-12-12 07:00:24,0,0.157,5.3
2022-12-12 07:15:24,0,0.156,5.2
2022-12-12 07:30:24,0,0.154,5.2
2022-12-12 07:45:24,0,0.156,5.2
2022-12-12 08:00:24,0,0.154,5.2
2022-12-12 08:15:24,0,0.155,5.2
2022-12-12 08:30:24,0,0.152,5.1
2022-12-12 08:45:24,0,0.151,5.1
2022-12-12 09:00:24,0,0.151,5.1
2022-12-12 09:15:24,0,0.15,5.1
2022-12-12 09:30:24,0,0.149,5.1
2022-12-12 09:45:24,0,0.148,5.1
2022-12-12 10:00:24,0,0.149,5.1
2022-12-12 10:15:24,0,0.149,5.1
2022-12-12 10:30:24,0,0.148,5.1
2022-12-12 10:45:24,0,0.151,5.2
2022-12-12 11:00:24,0,0.15,5.1
2022-12-12 11:15:24,0,0.148,5.1
2022-12-12 11:30:24,0,0.15,5.1
2022-12-12 11:45:24,0,0.149,5.2
2022-12-12 12:00:24,0,0.147,5.2
2022-12-12 12:15:24,0,0.147,5.2
2022-12-12 12:30:24,0,0.148,5.2
2022-12-12 12:45:24,0,0.149,5.2
2022-12-12 13:00:24,0,0.147,5.2
2022-12-12 13:15:24,0,0.145,5.2
2022-12-12 13:30:24,0,0.147,5.2
2022-12-12 13:45:24,0,0.146,5.3
2022-12-12 14:00:24,0,0.146,5.3
2022-12-12 14:15:24,0,0.145,5.3
2022-12-12 14:30:24,0,0.143,5.3
2022-12-12 14:45:24,0,0.144,5.3
2022-12-12 15:00:24,0,0.145,5.4
2022-12-12 15:15:24,0,0.143,5.4
2022-12-12 15:30:24,0,0.144,5.4
2022-12-12 15:45:24,0,0.145,5.5
2022-12-12 16:00:24,0,0.144,5.5
2022-12-12 16:15:24,0,0.144,5.5
2022-12-12 16:30:24,0,0.143,5.5
2022-12-12 16:45:24,0,0.143,5.5
2022-12-12 17:00:24,0,0.143,5.6
2022-12-12 17:15:24,0,0.143,5.6
2022-12-12 17:30:24,0,0.142,5.6
2022-12-12 17:45:24,0,0.141,5.6
2022-12-12 18:00:24,0,0.143,5.6
2022-12-12 18:15:24,0,0.142,5.7
2022-12-12 18:30:24,0,0.143,5.7
2022-12-12 18:45:24,0,0.143,5.7
2022-12-12 19:00:24,0,0.142,5.6
2022-12-12 19:15:24,0,0.14,5.6
2022-12-12 19:30:24,0,0.138,5.6
2022-12-12 19:45:24,0,0.141,5.7
2022-12-12 20:00:24,0,0.14,5.7
2022-12-12 20:15:24,0,0.139,5.6
2022-12-12 20:30:24,0,0.139,5.6
2022-12-12 20:45:24,0,0.138,5.5
2022-12-12 21:00:24,0,0.138,5.6
2022-12-12 21:15:24,0,0.137,5.6
2022-12-12 21:30:24,0,0.134,5.6
2022-12-12 21:45:24,0,0.134,5.6
2022-12-12 22:00:24,0,0.133,5.6
2022-12-12 22:15:24,0,0.133,5.6
2022-12-12 22:30:24,0,0.132,5.5
2022-12-12 22:45:24,0,0.131,5.5
2022-12-12 23:00:24,0,0.132,5.5
2022-12-12 23:15:24,0,0.13,5.4
2022-12-12 23:30:24,0,0.13,5.4
2022-12-12 23:45:24,0,0.132,5.4
2022-12-13 00:00:24,0,0.128,5.3
2022-12-13 00:15:24,0,0.128,5.2
2022-12-13 00:30:24,0,0.127,5.2
2022-12-13 00:45:24,0,0.129,5.2
2022-12-13 01:00:24,0,0.126,5.1
2022-12-13 01:15:24,0,0.126,5.1
2022-12-13 01:30:24,0,0.127,5.1
2022-12-13 01:45:24,0,0.124,5.1
2022-12-13 02:00:24,0,0.126,5.0
2022-12-13 02:15:24,0,0.124,4.9
2022-12-13 02:30:24,0,0.124,4.9
2022-12-13 02:45:24,0,0.124,4.8
2022-12-13 03:00:24,0,0.121,4.7
2022-12-13 03:15:24,0,0.123,4.8
2022-12-13 03:30:24,0,0.121,4.8
2022-12-13 03:45:24,0,0.121,4.8
2022-12-13 04:00:24,0,0.119,4.8
2022-12-13 04:15:24,0,0.121,4.9
2022-12-13 04:30:24,0,0.12,4.9
2022-12-13 04:45:24,0,0.118,4.9
2022-12-13 05:00:24,0,0.118,4.9
2022-12-13 05:15:24,0,0.119,4.9
2022-12-13 05:30:24,0,0.118,4.9
2022-12-13 05:45:24,0,0.119,4.9
2022-12-13 06:00:24,0,0.118,4.9
2022-12-13 06:15:24,0,0.117,4.9
2022-12-13 06:30:24,0,0.118,4.9
2022-12-13 06:45:24,0,0.115,4.8
2022-12-13 07:00:24,0,0.116,4.8
2022-12-13 07:15:24,0,0.115,4.8
2022-12-13 07:30:24,0,0.113,4.7
2022-12-13 07:45:24,0,0.113,4.7
2022-12-13 08:00:24,0,0.113,4.6
2022-12-13 08:15:24,0,0.112,4.6
2022-12-13 08:30:24,0,0.111,4.5
2022-12-13 08:45:24,0,0.11,4.5
2022-12-13 09:00:24,0,0.112,4.5
2022-12-13 09:15:24,0,0.11,4.5
2022-12-13 09:30:24,0,0.112,4.5
2022-12-13 09:45:24,0,0.111,4.4
2022-12-13 10:00:24,0,0.11,4.4
2022-12-13 10:15:24,0,0.11,4.3
2022-12-13 10:30:24,0,0.11,4.4
2022-12-13 10:45:24,0,0.109,4.4
2022-12-13 11:00:24,0,0.109,4.4
2022-12-13 11:15:24,0,0.111,4.4
2022-12-13 11:30:24,0,0.109,4.4
2022-12-13 11:45:24,0,0.105,4.4
2022-12-13 12:00:24,0,0.109,4.4
2022-12-13 12:15:24,0,0.108,4.4
2022-12-13 12:30:24,0,0.107,4.4
2022-12-13 12:45:24,0,0.108,4.5
2022-12-13 13:00:24,0,0.107,4.5
2022-12-13 13:15:24,0,0.107,4.5
2022-12-13 13:30:24,0,0.107,4.5
2022-12-13 13:45:24,0,0.106,4.4
2022-12-13 14:00:24,0,0.105,4.4
2022-12-13 14:15:24,0,0.107,4.4
2022-12-13 14:30:24,0,0.105,4.4
2022-12-13 14:45:24,0,0.107,4.5
2022-12-13 15:00:24,0,0.105,4.6
2022-12-13 15:15:24,0,0.107,4.6
2022-12-13 15:30:24,0,0.103,4.6
2022-12-13 15:45:24,0,-0.034,6.6
